"response_id","timestamp","term","probability","order","age_band","english_background","education_level","country_of_residence"
2627,"2026-01-09T16:53:48.512544","Little Chance",5,13,"","","",""
2627,"2026-01-09T16:53:48.512544","May Happen",5,3,"","","",""
2627,"2026-01-09T16:53:48.512544","Might Happen",5,12,"","","",""
2627,"2026-01-09T16:53:48.512544","Probable",85,14,"","","",""
2627,"2026-01-09T16:53:48.512544","Realistic Possibility",10,9,"","","",""
2627,"2026-01-09T16:53:48.512544","Remote Chance",2,1,"","","",""
2627,"2026-01-09T16:53:48.512544","Unlikely",10,4,"","","",""
2627,"2026-01-09T16:53:48.512544","Very Good Chance",85,11,"","","",""
2627,"2026-01-09T16:53:48.512544","Will Happen",100,17,"","","",""
2631,"2026-01-09T17:02:41.706240","About Even",50,4,"","","",""
2631,"2026-01-09T17:02:41.706240","Almost Certain",90,18,"","","",""
2631,"2026-01-09T17:02:41.706240","Almost No Chance",5,2,"","","",""
2631,"2026-01-09T17:02:41.706240","Better than Even",51,7,"","","",""
2631,"2026-01-09T17:02:41.706240","Chances are Slight",10,1,"","","",""
2631,"2026-01-09T17:02:41.706240","Could Happen",66,11,"","","",""
2631,"2026-01-09T17:02:41.706240","Highly Likely",75,10,"","","",""
2631,"2026-01-09T17:02:41.706240","Highly Unlikely",5,6,"","","",""
2631,"2026-01-09T17:02:41.706240","Improbable",10,9,"","","",""
2631,"2026-01-09T17:02:41.706240","Likely",75,15,"","","",""
2631,"2026-01-09T17:02:41.706240","Little Chance",10,5,"","","",""
2631,"2026-01-09T17:02:41.706240","May Happen",33,14,"","","",""
2631,"2026-01-09T17:02:41.706240","Might Happen",33,17,"","","",""
2631,"2026-01-09T17:02:41.706240","Probable",75,12,"","","",""
2631,"2026-01-09T17:02:41.706240","Realistic Possibility",66,13,"","","",""
2631,"2026-01-09T17:02:41.706240","Remote Chance",15,3,"","","",""
2631,"2026-01-09T17:02:41.706240","Unlikely",10,19,"","","",""
2631,"2026-01-09T17:02:41.706240","Very Good Chance",66,16,"","","",""
2631,"2026-01-09T17:02:41.706240","Will Happen",100,8,"","","",""
2636,"2026-01-09T17:20:09.067788","About Even",50,10,"","","",""
2636,"2026-01-09T17:20:09.067788","Almost Certain",95,18,"","","",""
2636,"2026-01-09T17:20:09.067788","Almost No Chance",3,17,"","","",""
2636,"2026-01-09T17:20:09.067788","Better than Even",55,15,"","","",""
2636,"2026-01-09T17:20:09.067788","Chances are Slight",10,7,"","","",""
2636,"2026-01-09T17:20:09.067788","Could Happen",10,13,"","","",""
2636,"2026-01-09T17:20:09.067788","Highly Likely",90,12,"","","",""
2636,"2026-01-09T17:20:09.067788","Highly Unlikely",5,1,"","","",""
2636,"2026-01-09T17:20:09.067788","Improbable",10,8,"","","",""
2636,"2026-01-09T17:20:09.067788","Likely",75,16,"","","",""
2636,"2026-01-09T17:20:09.067788","Little Chance",5,4,"","","",""
2636,"2026-01-09T17:20:09.067788","May Happen",10,14,"","","",""
2636,"2026-01-09T17:20:09.067788","Might Happen",15,19,"","","",""
2636,"2026-01-09T17:20:09.067788","Probable",80,9,"","","",""
2636,"2026-01-09T17:20:09.067788","Realistic Possibility",33,11,"","","",""
2636,"2026-01-09T17:20:09.067788","Remote Chance",2,3,"","","",""
2636,"2026-01-09T17:20:09.067788","Unlikely",20,5,"","","",""
2636,"2026-01-09T17:20:09.067788","Very Good Chance",60,2,"","","",""
2636,"2026-01-09T17:20:09.067788","Will Happen",90,6,"","","",""
2642,"2026-01-09T17:31:21.731504","About Even",50,12,"","","",""
2642,"2026-01-09T17:31:21.731504","Almost Certain",90,1,"","","",""
2642,"2026-01-09T17:31:21.731504","Almost No Chance",10,14,"","","",""
2642,"2026-01-09T17:31:21.731504","Better than Even",60,16,"","","",""
2642,"2026-01-09T17:31:21.731504","Chances are Slight",10,17,"","","",""
2642,"2026-01-09T17:31:21.731504","Could Happen",50,4,"","","",""
2642,"2026-01-09T17:31:21.731504","Highly Likely",80,5,"","","",""
2642,"2026-01-09T17:31:21.731504","Highly Unlikely",15,13,"","","",""
2642,"2026-01-09T17:31:21.731504","Improbable",10,8,"","","",""
2642,"2026-01-09T17:31:21.731504","Likely",70,11,"","","",""
2642,"2026-01-09T17:31:21.731504","Little Chance",15,19,"","","",""
2642,"2026-01-09T17:31:21.731504","May Happen",30,6,"","","",""
2642,"2026-01-09T17:31:21.731504","Might Happen",40,2,"","","",""
2642,"2026-01-09T17:31:21.731504","Probable",75,10,"","","",""
2642,"2026-01-09T17:31:21.731504","Realistic Possibility",40,18,"","","",""
2642,"2026-01-09T17:31:21.731504","Remote Chance",10,15,"","","",""
2642,"2026-01-09T17:31:21.731504","Unlikely",25,7,"","","",""
2642,"2026-01-09T17:31:21.731504","Very Good Chance",75,3,"","","",""
2642,"2026-01-09T17:31:21.731504","Will Happen",95,9,"","","",""
2644,"2026-01-09T17:35:23.493721","About Even",50,10,"","","",""
2644,"2026-01-09T17:35:23.493721","Almost Certain",99,18,"","","",""
2644,"2026-01-09T17:35:23.493721","Almost No Chance",1,17,"","","",""
2644,"2026-01-09T17:35:23.493721","Better than Even",60,15,"","","",""
2644,"2026-01-09T17:35:23.493721","Chances are Slight",7,7,"","","",""
2644,"2026-01-09T17:35:23.493721","Could Happen",15,13,"","","",""
2644,"2026-01-09T17:35:23.493721","Highly Likely",98,12,"","","",""
2644,"2026-01-09T17:35:23.493721","Highly Unlikely",2,1,"","","",""
2644,"2026-01-09T17:35:23.493721","Improbable",10,8,"","","",""
2644,"2026-01-09T17:35:23.493721","Likely",80,16,"","","",""
2644,"2026-01-09T17:35:23.493721","Little Chance",10,4,"","","",""
2644,"2026-01-09T17:35:23.493721","May Happen",17,14,"","","",""
2644,"2026-01-09T17:35:23.493721","Might Happen",30,19,"","","",""
2644,"2026-01-09T17:35:23.493721","Probable",90,9,"","","",""
2644,"2026-01-09T17:35:23.493721","Realistic Possibility",40,11,"","","",""
2644,"2026-01-09T17:35:23.493721","Remote Chance",5,3,"","","",""
2644,"2026-01-09T17:35:23.493721","Unlikely",20,5,"","","",""
2644,"2026-01-09T17:35:23.493721","Very Good Chance",90,2,"","","",""
2644,"2026-01-09T17:35:23.493721","Will Happen",98,6,"","","",""
2645,"2026-01-09T17:43:35.890787","About Even",50,15,"","","",""
2645,"2026-01-09T17:43:35.890787","Almost Certain",99,11,"","","",""
2645,"2026-01-09T17:43:35.890787","Almost No Chance",1,6,"","","",""
2645,"2026-01-09T17:43:35.890787","Better than Even",51,16,"","","",""
2645,"2026-01-09T17:43:35.890787","Chances are Slight",2,10,"","","",""
2645,"2026-01-09T17:43:35.890787","Could Happen",30,7,"","","",""
2645,"2026-01-09T17:43:35.890787","Highly Likely",90,4,"","","",""
2645,"2026-01-09T17:43:35.890787","Highly Unlikely",10,3,"","","",""
2645,"2026-01-09T17:43:35.890787","Improbable",2,14,"","","",""
2645,"2026-01-09T17:43:35.890787","Likely",60,8,"","","",""
2645,"2026-01-09T17:43:35.890787","Little Chance",1,13,"","","",""
2645,"2026-01-09T17:43:35.890787","May Happen",40,18,"","","",""
2645,"2026-01-09T17:43:35.890787","Might Happen",40,19,"","","",""
2645,"2026-01-09T17:43:35.890787","Probable",51,9,"","","",""
2645,"2026-01-09T17:43:35.890787","Realistic Possibility",40,12,"","","",""
2645,"2026-01-09T17:43:35.890787","Remote Chance",5,1,"","","",""
2645,"2026-01-09T17:43:35.890787","Unlikely",20,2,"","","",""
2645,"2026-01-09T17:43:35.890787","Very Good Chance",80,17,"","","",""
2645,"2026-01-09T17:43:35.890787","Will Happen",100,5,"","","",""
2646,"2026-01-09T17:44:57.768324","About Even",50,15,"","","",""
2646,"2026-01-09T17:44:57.768324","Almost Certain",95,12,"","","",""
2646,"2026-01-09T17:44:57.768324","Almost No Chance",1,1,"","","",""
2646,"2026-01-09T17:44:57.768324","Better than Even",55,19,"","","",""
2646,"2026-01-09T17:44:57.768324","Chances are Slight",3,2,"","","",""
2646,"2026-01-09T17:44:57.768324","Could Happen",20,11,"","","",""
2646,"2026-01-09T17:44:57.768324","Highly Likely",85,14,"","","",""
2646,"2026-01-09T17:44:57.768324","Highly Unlikely",5,9,"","","",""
2646,"2026-01-09T17:44:57.768324","Improbable",5,13,"","","",""
2646,"2026-01-09T17:44:57.768324","Likely",60,5,"","","",""
2646,"2026-01-09T17:44:57.768324","Little Chance",5,4,"","","",""
2646,"2026-01-09T17:44:57.768324","May Happen",50,16,"","","",""
2646,"2026-01-09T17:44:57.768324","Might Happen",40,8,"","","",""
2646,"2026-01-09T17:44:57.768324","Probable",60,10,"","","",""
2646,"2026-01-09T17:44:57.768324","Realistic Possibility",25,7,"","","",""
2646,"2026-01-09T17:44:57.768324","Remote Chance",2,18,"","","",""
2646,"2026-01-09T17:44:57.768324","Unlikely",10,3,"","","",""
2646,"2026-01-09T17:44:57.768324","Very Good Chance",75,17,"","","",""
2646,"2026-01-09T17:44:57.768324","Will Happen",100,6,"","","",""
2648,"2026-01-09T17:47:48.481716","About Even",50,18,"","","",""
2648,"2026-01-09T17:47:48.481716","Almost Certain",95,7,"","","",""
2648,"2026-01-09T17:47:48.481716","Almost No Chance",1,19,"","","",""
2648,"2026-01-09T17:47:48.481716","Better than Even",60,9,"","","",""
2648,"2026-01-09T17:47:48.481716","Chances are Slight",5,6,"","","",""
2648,"2026-01-09T17:47:48.481716","Could Happen",25,4,"","","",""
2648,"2026-01-09T17:47:48.481716","Highly Likely",90,1,"","","",""
2648,"2026-01-09T17:47:48.481716","Highly Unlikely",5,5,"","","",""
2648,"2026-01-09T17:47:48.481716","Improbable",10,15,"","","",""
2648,"2026-01-09T17:47:48.481716","Likely",70,10,"","","",""
2648,"2026-01-09T17:47:48.481716","Little Chance",10,14,"","","",""
2648,"2026-01-09T17:47:48.481716","May Happen",25,2,"","","",""
2648,"2026-01-09T17:47:48.481716","Might Happen",20,13,"","","",""
2648,"2026-01-09T17:47:48.481716","Probable",90,16,"","","",""
2648,"2026-01-09T17:47:48.481716","Realistic Possibility",50,8,"","","",""
2648,"2026-01-09T17:47:48.481716","Remote Chance",5,17,"","","",""
2648,"2026-01-09T17:47:48.481716","Unlikely",10,3,"","","",""
2648,"2026-01-09T17:47:48.481716","Very Good Chance",70,11,"","","",""
2648,"2026-01-09T17:47:48.481716","Will Happen",100,12,"","","",""
2649,"2026-01-09T17:48:37.929178","About Even",50,11,"","","",""
2649,"2026-01-09T17:48:37.929178","Almost Certain",90,17,"","","",""
2649,"2026-01-09T17:48:37.929178","Almost No Chance",1,7,"","","",""
2649,"2026-01-09T17:48:37.929178","Better than Even",51,10,"","","",""
2649,"2026-01-09T17:48:37.929178","Chances are Slight",15,15,"","","",""
2649,"2026-01-09T17:48:37.929178","Could Happen",35,18,"","","",""
2649,"2026-01-09T17:48:37.929178","Highly Likely",75,6,"","","",""
2649,"2026-01-09T17:48:37.929178","Highly Unlikely",25,1,"","","",""
2649,"2026-01-09T17:48:37.929178","Improbable",40,2,"","","",""
2649,"2026-01-09T17:48:37.929178","Likely",60,19,"","","",""
2649,"2026-01-09T17:48:37.929178","Little Chance",15,3,"","","",""
2649,"2026-01-09T17:48:37.929178","May Happen",30,16,"","","",""
2649,"2026-01-09T17:48:37.929178","Might Happen",35,9,"","","",""
2649,"2026-01-09T17:48:37.929178","Probable",51,14,"","","",""
2649,"2026-01-09T17:48:37.929178","Realistic Possibility",40,8,"","","",""
2649,"2026-01-09T17:48:37.929178","Remote Chance",5,5,"","","",""
2649,"2026-01-09T17:48:37.929178","Unlikely",25,13,"","","",""
2649,"2026-01-09T17:48:37.929178","Very Good Chance",60,12,"","","",""
2649,"2026-01-09T17:48:37.929178","Will Happen",100,4,"","","",""
2655,"2026-01-09T18:03:56.284708","About Even",50,13,"","","",""
2655,"2026-01-09T18:03:56.284708","Almost Certain",95,2,"","","",""
2655,"2026-01-09T18:03:56.284708","Almost No Chance",1,11,"","","",""
2655,"2026-01-09T18:03:56.284708","Better than Even",60,18,"","","",""
2655,"2026-01-09T18:03:56.284708","Chances are Slight",5,7,"","","",""
2655,"2026-01-09T18:03:56.284708","Could Happen",50,8,"","","",""
2655,"2026-01-09T18:03:56.284708","Highly Likely",70,4,"","","",""
2655,"2026-01-09T18:03:56.284708","Highly Unlikely",5,15,"","","",""
2655,"2026-01-09T18:03:56.284708","Improbable",5,14,"","","",""
2655,"2026-01-09T18:03:56.284708","Likely",80,16,"","","",""
2655,"2026-01-09T18:03:56.284708","Little Chance",1,1,"","","",""
2655,"2026-01-09T18:03:56.284708","May Happen",50,9,"","","",""
2655,"2026-01-09T18:03:56.284708","Might Happen",50,3,"","","",""
2655,"2026-01-09T18:03:56.284708","Probable",90,10,"","","",""
2655,"2026-01-09T18:03:56.284708","Realistic Possibility",70,12,"","","",""
2655,"2026-01-09T18:03:56.284708","Remote Chance",1,19,"","","",""
2655,"2026-01-09T18:03:56.284708","Unlikely",10,17,"","","",""
2655,"2026-01-09T18:03:56.284708","Very Good Chance",90,5,"","","",""
2655,"2026-01-09T18:03:56.284708","Will Happen",99,6,"","","",""
2658,"2026-01-09T18:10:09.407763","About Even",50,15,"","","",""
2658,"2026-01-09T18:10:09.407763","Almost Certain",95,10,"","","",""
2658,"2026-01-09T18:10:09.407763","Almost No Chance",2,19,"","","",""
2658,"2026-01-09T18:10:09.407763","Better than Even",60,16,"","","",""
2658,"2026-01-09T18:10:09.407763","Chances are Slight",10,17,"","","",""
2658,"2026-01-09T18:10:09.407763","Could Happen",25,14,"","","",""
2658,"2026-01-09T18:10:09.407763","Highly Likely",90,5,"","","",""
2658,"2026-01-09T18:10:09.407763","Highly Unlikely",10,18,"","","",""
2658,"2026-01-09T18:10:09.407763","Improbable",10,12,"","","",""
2658,"2026-01-09T18:10:09.407763","Likely",80,13,"","","",""
2658,"2026-01-09T18:10:09.407763","Little Chance",20,8,"","","",""
2658,"2026-01-09T18:10:09.407763","May Happen",35,2,"","","",""
2658,"2026-01-09T18:10:09.407763","Might Happen",35,3,"","","",""
2658,"2026-01-09T18:10:09.407763","Probable",90,6,"","","",""
2658,"2026-01-09T18:10:09.407763","Realistic Possibility",70,11,"","","",""
2658,"2026-01-09T18:10:09.407763","Remote Chance",5,9,"","","",""
2658,"2026-01-09T18:10:09.407763","Unlikely",30,1,"","","",""
2658,"2026-01-09T18:10:09.407763","Very Good Chance",80,7,"","","",""
2658,"2026-01-09T18:10:09.407763","Will Happen",100,4,"","","",""
2659,"2026-01-09T18:12:17.313136","About Even",45,13,"","","",""
2659,"2026-01-09T18:12:17.313136","Almost Certain",95,2,"","","",""
2659,"2026-01-09T18:12:17.313136","Almost No Chance",5,11,"","","",""
2659,"2026-01-09T18:12:17.313136","Better than Even",60,18,"","","",""
2659,"2026-01-09T18:12:17.313136","Chances are Slight",20,7,"","","",""
2659,"2026-01-09T18:12:17.313136","Could Happen",30,8,"","","",""
2659,"2026-01-09T18:12:17.313136","Highly Likely",80,4,"","","",""
2659,"2026-01-09T18:12:17.313136","Highly Unlikely",10,15,"","","",""
2659,"2026-01-09T18:12:17.313136","Improbable",25,14,"","","",""
2659,"2026-01-09T18:12:17.313136","Likely",65,16,"","","",""
2659,"2026-01-09T18:12:17.313136","Little Chance",20,1,"","","",""
2659,"2026-01-09T18:12:17.313136","May Happen",40,9,"","","",""
2659,"2026-01-09T18:12:17.313136","Might Happen",30,3,"","","",""
2659,"2026-01-09T18:12:17.313136","Probable",70,10,"","","",""
2659,"2026-01-09T18:12:17.313136","Realistic Possibility",35,12,"","","",""
2659,"2026-01-09T18:12:17.313136","Remote Chance",5,19,"","","",""
2659,"2026-01-09T18:12:17.313136","Unlikely",35,17,"","","",""
2659,"2026-01-09T18:12:17.313136","Very Good Chance",70,5,"","","",""
2659,"2026-01-09T18:12:17.313136","Will Happen",100,6,"","","",""
2661,"2026-01-09T18:19:54.997215","About Even",50,5,"","","",""
2661,"2026-01-09T18:19:54.997215","Almost Certain",90,16,"","","",""
2661,"2026-01-09T18:19:54.997215","Almost No Chance",5,4,"","","",""
2661,"2026-01-09T18:19:54.997215","Better than Even",65,17,"","","",""
2661,"2026-01-09T18:19:54.997215","Chances are Slight",10,12,"","","",""
2661,"2026-01-09T18:19:54.997215","Could Happen",80,11,"","","",""
2661,"2026-01-09T18:19:54.997215","Highly Likely",80,18,"","","",""
2661,"2026-01-09T18:19:54.997215","Highly Unlikely",10,19,"","","",""
2661,"2026-01-09T18:19:54.997215","Improbable",15,2,"","","",""
2661,"2026-01-09T18:19:54.997215","Likely",80,1,"","","",""
2661,"2026-01-09T18:19:54.997215","Little Chance",10,15,"","","",""
2661,"2026-01-09T18:19:54.997215","May Happen",60,9,"","","",""
2661,"2026-01-09T18:19:54.997215","Might Happen",60,3,"","","",""
2661,"2026-01-09T18:19:54.997215","Probable",75,6,"","","",""
2661,"2026-01-09T18:19:54.997215","Realistic Possibility",90,7,"","","",""
2661,"2026-01-09T18:19:54.997215","Remote Chance",10,8,"","","",""
2661,"2026-01-09T18:19:54.997215","Unlikely",20,10,"","","",""
2661,"2026-01-09T18:19:54.997215","Very Good Chance",80,14,"","","",""
2661,"2026-01-09T18:19:54.997215","Will Happen",100,13,"","","",""
2669,"2026-01-09T18:42:03.221660","About Even",50,12,"","","",""
2669,"2026-01-09T18:42:03.221660","Almost Certain",95,1,"","","",""
2669,"2026-01-09T18:42:03.221660","Almost No Chance",9,14,"","","",""
2669,"2026-01-09T18:42:03.221660","Better than Even",63,16,"","","",""
2669,"2026-01-09T18:42:03.221660","Chances are Slight",20,17,"","","",""
2669,"2026-01-09T18:42:03.221660","Could Happen",51,4,"","","",""
2669,"2026-01-09T18:42:03.221660","Highly Likely",75,5,"","","",""
2669,"2026-01-09T18:42:03.221660","Highly Unlikely",15,13,"","","",""
2669,"2026-01-09T18:42:03.221660","Improbable",25,8,"","","",""
2669,"2026-01-09T18:42:03.221660","Likely",65,11,"","","",""
2669,"2026-01-09T18:42:03.221660","Little Chance",12,19,"","","",""
2669,"2026-01-09T18:42:03.221660","May Happen",41,6,"","","",""
2669,"2026-01-09T18:42:03.221660","Might Happen",46,2,"","","",""
2669,"2026-01-09T18:42:03.221660","Probable",65,10,"","","",""
2669,"2026-01-09T18:42:03.221660","Realistic Possibility",68,18,"","","",""
2669,"2026-01-09T18:42:03.221660","Remote Chance",15,15,"","","",""
2669,"2026-01-09T18:42:03.221660","Unlikely",10,7,"","","",""
2669,"2026-01-09T18:42:03.221660","Very Good Chance",70,3,"","","",""
2669,"2026-01-09T18:42:03.221660","Will Happen",91,9,"","","",""
2670,"2026-01-09T18:42:12.899153","About Even",50,15,"","","",""
2670,"2026-01-09T18:42:12.899153","Almost Certain",99,10,"","","",""
2670,"2026-01-09T18:42:12.899153","Almost No Chance",1,19,"","","",""
2670,"2026-01-09T18:42:12.899153","Better than Even",55,16,"","","",""
2670,"2026-01-09T18:42:12.899153","Chances are Slight",10,17,"","","",""
2670,"2026-01-09T18:42:12.899153","Could Happen",60,14,"","","",""
2670,"2026-01-09T18:42:12.899153","Highly Likely",90,5,"","","",""
2670,"2026-01-09T18:42:12.899153","Highly Unlikely",5,18,"","","",""
2670,"2026-01-09T18:42:12.899153","Improbable",30,12,"","","",""
2670,"2026-01-09T18:42:12.899153","Likely",75,13,"","","",""
2670,"2026-01-09T18:42:12.899153","Little Chance",20,8,"","","",""
2670,"2026-01-09T18:42:12.899153","May Happen",60,2,"","","",""
2670,"2026-01-09T18:42:12.899153","Might Happen",50,3,"","","",""
2670,"2026-01-09T18:42:12.899153","Probable",75,6,"","","",""
2670,"2026-01-09T18:42:12.899153","Realistic Possibility",65,11,"","","",""
2670,"2026-01-09T18:42:12.899153","Remote Chance",5,9,"","","",""
2670,"2026-01-09T18:42:12.899153","Unlikely",10,1,"","","",""
2670,"2026-01-09T18:42:12.899153","Very Good Chance",80,7,"","","",""
2670,"2026-01-09T18:42:12.899153","Will Happen",100,4,"","","",""
2672,"2026-01-09T18:45:05.426059","About Even",50,10,"","","",""
2672,"2026-01-09T18:45:05.426059","Almost Certain",99,18,"","","",""
2672,"2026-01-09T18:45:05.426059","Almost No Chance",1,17,"","","",""
2672,"2026-01-09T18:45:05.426059","Better than Even",57,15,"","","",""
2672,"2026-01-09T18:45:05.426059","Chances are Slight",15,7,"","","",""
2672,"2026-01-09T18:45:05.426059","Could Happen",55,13,"","","",""
2672,"2026-01-09T18:45:05.426059","Highly Likely",85,12,"","","",""
2672,"2026-01-09T18:45:05.426059","Highly Unlikely",3,1,"","","",""
2672,"2026-01-09T18:45:05.426059","Improbable",20,8,"","","",""
2672,"2026-01-09T18:45:05.426059","Likely",95,16,"","","",""
2672,"2026-01-09T18:45:05.426059","Little Chance",5,4,"","","",""
2672,"2026-01-09T18:45:05.426059","May Happen",52,14,"","","",""
2672,"2026-01-09T18:45:05.426059","Might Happen",50,19,"","","",""
2672,"2026-01-09T18:45:05.426059","Probable",85,9,"","","",""
2672,"2026-01-09T18:45:05.426059","Realistic Possibility",69,11,"","","",""
2672,"2026-01-09T18:45:05.426059","Remote Chance",7,3,"","","",""
2672,"2026-01-09T18:45:05.426059","Unlikely",30,5,"","","",""
2672,"2026-01-09T18:45:05.426059","Very Good Chance",70,2,"","","",""
2672,"2026-01-09T18:45:05.426059","Will Happen",100,6,"","","",""
2674,"2026-01-09T18:59:03.980088","About Even",50,15,"","","",""
2674,"2026-01-09T18:59:03.980088","Almost Certain",90,12,"","","",""
2674,"2026-01-09T18:59:03.980088","Almost No Chance",20,1,"","","",""
2674,"2026-01-09T18:59:03.980088","Better than Even",60,19,"","","",""
2674,"2026-01-09T18:59:03.980088","Chances are Slight",40,2,"","","",""
2674,"2026-01-09T18:59:03.980088","Could Happen",70,11,"","","",""
2674,"2026-01-09T18:59:03.980088","Highly Likely",80,14,"","","",""
2674,"2026-01-09T18:59:03.980088","Highly Unlikely",10,9,"","","",""
2674,"2026-01-09T18:59:03.980088","Improbable",10,13,"","","",""
2674,"2026-01-09T18:59:03.980088","Likely",70,5,"","","",""
2674,"2026-01-09T18:59:03.980088","Little Chance",15,4,"","","",""
2674,"2026-01-09T18:59:03.980088","May Happen",60,16,"","","",""
2674,"2026-01-09T18:59:03.980088","Might Happen",70,8,"","","",""
2674,"2026-01-09T18:59:03.980088","Probable",60,10,"","","",""
2674,"2026-01-09T18:59:03.980088","Realistic Possibility",80,7,"","","",""
2674,"2026-01-09T18:59:03.980088","Remote Chance",20,18,"","","",""
2674,"2026-01-09T18:59:03.980088","Unlikely",30,3,"","","",""
2674,"2026-01-09T18:59:03.980088","Very Good Chance",80,17,"","","",""
2674,"2026-01-09T18:59:03.980088","Will Happen",100,6,"","","",""
2675,"2026-01-09T19:00:23.274183","About Even",50,5,"","","",""
2675,"2026-01-09T19:00:23.274183","Almost Certain",90,16,"","","",""
2675,"2026-01-09T19:00:23.274183","Almost No Chance",5,4,"","","",""
2675,"2026-01-09T19:00:23.274183","Better than Even",65,17,"","","",""
2675,"2026-01-09T19:00:23.274183","Chances are Slight",10,12,"","","",""
2675,"2026-01-09T19:00:23.274183","Could Happen",80,11,"","","",""
2675,"2026-01-09T19:00:23.274183","Highly Likely",80,18,"","","",""
2675,"2026-01-09T19:00:23.274183","Highly Unlikely",10,19,"","","",""
2675,"2026-01-09T19:00:23.274183","Improbable",15,2,"","","",""
2675,"2026-01-09T19:00:23.274183","Likely",80,1,"","","",""
2675,"2026-01-09T19:00:23.274183","Little Chance",10,15,"","","",""
2675,"2026-01-09T19:00:23.274183","May Happen",60,9,"","","",""
2675,"2026-01-09T19:00:23.274183","Might Happen",60,3,"","","",""
2675,"2026-01-09T19:00:23.274183","Probable",75,6,"","","",""
2675,"2026-01-09T19:00:23.274183","Realistic Possibility",90,7,"","","",""
2675,"2026-01-09T19:00:23.274183","Remote Chance",10,8,"","","",""
2675,"2026-01-09T19:00:23.274183","Unlikely",20,10,"","","",""
2675,"2026-01-09T19:00:23.274183","Very Good Chance",80,14,"","","",""
2675,"2026-01-09T19:00:23.274183","Will Happen",100,13,"","","",""
2676,"2026-01-09T19:07:01.494990","About Even",48,2,"","","",""
2676,"2026-01-09T19:07:01.494990","Almost Certain",90,7,"","","",""
2676,"2026-01-09T19:07:01.494990","Almost No Chance",1,18,"","","",""
2676,"2026-01-09T19:07:01.494990","Better than Even",60,16,"","","",""
2676,"2026-01-09T19:07:01.494990","Chances are Slight",10,3,"","","",""
2676,"2026-01-09T19:07:01.494990","Could Happen",50,19,"","","",""
2676,"2026-01-09T19:07:01.494990","Highly Likely",90,14,"","","",""
2676,"2026-01-09T19:07:01.494990","Highly Unlikely",5,13,"","","",""
2676,"2026-01-09T19:07:01.494990","Improbable",4,17,"","","",""
2676,"2026-01-09T19:07:01.494990","Likely",80,1,"","","",""
2676,"2026-01-09T19:07:01.494990","Little Chance",2,8,"","","",""
2676,"2026-01-09T19:07:01.494990","May Happen",50,15,"","","",""
2676,"2026-01-09T19:07:01.494990","Might Happen",50,5,"","","",""
2676,"2026-01-09T19:07:01.494990","Probable",85,6,"","","",""
2676,"2026-01-09T19:07:01.494990","Realistic Possibility",75,9,"","","",""
2676,"2026-01-09T19:07:01.494990","Remote Chance",2,4,"","","",""
2676,"2026-01-09T19:07:01.494990","Unlikely",3,11,"","","",""
2676,"2026-01-09T19:07:01.494990","Very Good Chance",80,12,"","","",""
2676,"2026-01-09T19:07:01.494990","Will Happen",95,10,"","","",""
2680,"2026-01-09T19:23:03.263629","About Even",60,1,"","","",""
2680,"2026-01-09T19:23:03.263629","Almost Certain",85,8,"","","",""
2680,"2026-01-09T19:23:03.263629","Almost No Chance",15,6,"","","",""
2680,"2026-01-09T19:23:03.263629","Better than Even",60,16,"","","",""
2680,"2026-01-09T19:23:03.263629","Chances are Slight",25,7,"","","",""
2680,"2026-01-09T19:23:03.263629","Could Happen",60,14,"","","",""
2680,"2026-01-09T19:23:03.263629","Highly Likely",80,2,"","","",""
2680,"2026-01-09T19:23:03.263629","Highly Unlikely",30,5,"","","",""
2680,"2026-01-09T19:23:03.263629","Improbable",10,17,"","","",""
2680,"2026-01-09T19:23:03.263629","Likely",70,15,"","","",""
2680,"2026-01-09T19:23:03.263629","Little Chance",15,18,"","","",""
2680,"2026-01-09T19:23:03.263629","May Happen",55,12,"","","",""
2680,"2026-01-09T19:23:03.263629","Might Happen",55,3,"","","",""
2680,"2026-01-09T19:23:03.263629","Probable",65,4,"","","",""
2680,"2026-01-09T19:23:03.263629","Realistic Possibility",70,10,"","","",""
2680,"2026-01-09T19:23:03.263629","Remote Chance",40,11,"","","",""
2680,"2026-01-09T19:23:03.263629","Unlikely",20,13,"","","",""
2680,"2026-01-09T19:23:03.263629","Very Good Chance",80,9,"","","",""
2680,"2026-01-09T19:23:03.263629","Will Happen",95,19,"","","",""
2684,"2026-01-09T19:37:53.824657","About Even",50,13,"","","",""
2684,"2026-01-09T19:37:53.824657","Almost Certain",95,6,"","","",""
2684,"2026-01-09T19:37:53.824657","Almost No Chance",10,15,"","","",""
2684,"2026-01-09T19:37:53.824657","Better than Even",60,2,"","","",""
2684,"2026-01-09T19:37:53.824657","Chances are Slight",30,3,"","","",""
2684,"2026-01-09T19:37:53.824657","Could Happen",30,4,"","","",""
2684,"2026-01-09T19:37:53.824657","Highly Likely",90,1,"","","",""
2684,"2026-01-09T19:37:53.824657","Highly Unlikely",30,14,"","","",""
2684,"2026-01-09T19:37:53.824657","Improbable",30,17,"","","",""
2684,"2026-01-09T19:37:53.824657","Likely",80,8,"","","",""
2684,"2026-01-09T19:37:53.824657","Little Chance",10,5,"","","",""
2684,"2026-01-09T19:37:53.824657","May Happen",70,12,"","","",""
2684,"2026-01-09T19:37:53.824657","Might Happen",70,7,"","","",""
2684,"2026-01-09T19:37:53.824657","Probable",50,10,"","","",""
